0.01 0.9900001666666667 1.99 2.99 -0.9999500008333333 -0.9999999995833333 -1 
0.02 0.980001333283334 1.9800000000249995 2.98 -0.9998000133329861 -0.9999999933336111 -0.9999999999999306 
0.03 0.9700044996000188 1.9700000001999851 2.9700000000000037 -0.9995500674952085 -0.9999999662538331 -0.9999999999990418 
0.04 0.9600106649668209 1.9600000008498766 2.960000000000031 -0.9992002133054186 -0.9999998933556646 -0.9999999999944175 
0.05 0.9500208281340902 1.9500000025993944 2.950000000000151 -0.9987505207257072 -0.9999997396694316 -0.9999999999784769 
0.060000000000000005 0.9400359870527434 1.9400000064728053 2.9400000000005484 -0.9982010796773483 -0.9999994602581099 -0.9999999999354786 
0.07 0.9300571386747798 1.9300000139935098 2.9300000000016224 -0.9975520000183219 -0.9999990002353031 -0.9999999998370287 
0.08 0.9200852787540477 1.9200000272834294 2.920000000004142 -0.9968034115158544 -0.9999982947872011 -0.9999999996365949 
0.09 0.9101214016473103 1.9100000491621547 2.9100000000094597 -0.9959554638139847 -0.9999972691985154 -0.9999999992630303 
0.09999999999999999 0.9001665001156597 1.9000000832458133 2.9000000000197925 -0.9950083263961644 -0.9999958388823774 -0.9999999986131093 
0.10999999999999999 0.8902215651263312 1.8900001340456198 2.8900000000385853 -0.9939621885429036 -0.999993909414194 -0.9999999975430794 
0.11999999999999998 0.8802875856549645 1.8800002070660682 2.880000000070962 -0.9928172592844736 -0.9999913765694439 -0.999999995859234 
0.12999999999999998 0.8703655484883632 1.8700003089027242 2.8700000001242754 -0.9915737673486792 -0.999988126365406 -0.999999993307509 
0.13999999999999999 0.8604564380278019 1.860000447339584 2.860000000208769 -0.9902319611037166 -0.9999840351068012 -0.999999989562111 
0.15 0.8505612360929269 1.8500006314459543 2.850000000338353 -0.9887921084961314 -0.9999789694353347 -0.9999999842131806 
0.16 0.8406809217263047 1.8400008716728184 2.840000000531512 -0.9872544969838953 -0.9999727863831196 -0.9999999767534983 
0.17 0.8308164709986618 1.83000117994865 2.8300000008123485 -0.9856194334646191 -0.999965333429964 -0.9999999665642387 
0.18000000000000002 0.8209688568148679 1.8200015697746326 2.820000001211774 -0.9838872441989231 -0.9999564485645007 -0.9999999528997816 
0.19000000000000003 0.8111390487207083 1.8100020563192507 2.8100000017688567 -0.9820582747289858 -0.99994596034914 -0.9999999348715853 
0.20000000000000004 0.8013280127104968 1.8000026565122105 2.800000002532336 -0.9801328897922934 -0.9999336879888193 -0.9999999114311332 
0.21000000000000005 0.7915367110355727 1.7900033891376554 2.790000003562311 -0.9781114732306154 -0.9999194414035303 -0.9999998813519592 
0.22000000000000006 0.7817661020137332 1.7800042749266383 2.7800000049321127 -0.9759944278942302 -0.999903021304593 -0.9999998432107635 
0.23000000000000007 0.7720171398396471 1.7700053366488095 2.7700000067303727 -0.9737821755414283 -0.9998842192746547 -0.9999997953676272 
0.24000000000000007 0.7622907743962968 1.7600065992032892 2.7600000090632886 -0.971475156733322 -0.9998628178513824 -0.9999997359453348 
0.25000000000000006 0.7525879510674949 1.7500080897086838 2.750000012057108 -0.9690738307239887 -0.9998385906148215 -0.9999996628078168 
0.26000000000000006 0.7429096105515235 1.740009837592209 2.740000015860826 -0.9665786753459813 -0.9998113022783884 -0.9999995735377226 
0.2700000000000001 0.7332566886759415 1.7300118746778879 2.730000020649114 -0.9639901868912358 -0.9997807087834671 -0.9999994654131342 
0.2800000000000001 0.7236301162136046 1.720014235273781 2.720000026625486 -0.9613088799874098 -0.9997465573975748 -0.9999993353834336 
0.2900000000000001 0.7140308186999457 1.7100169562582217 2.7100000340257084 -0.9585352874696864 -0.9997085868160629 -0.9999991800443356 
0.3000000000000001 0.704459716251559 1.7000200771650136 2.700000043121467 -0.9556699602480804 -0.9996665272673184 -0.9999989956120994 
0.3100000000000001 0.6949177233861344 1.6900236402675595 2.690000054224293 -0.9527134671702818 -0.9996201006214276 -0.99999877789693 
0.3200000000000001 0.6854057488437846 1.680027690661888 2.6800000676897584 -0.949666394880077 -0.9995690205022641 -0.9999985222755863 
0.3300000000000001 0.6759246954098099 1.6700322763485393 2.6700000839219524 -0.9465293476713854 -0.9995129924029635 -0.9999982236632061 
0.34000000000000014 0.6664754597389457 1.6600374483132831 2.660000103378242 -0.9433029473379537 -0.9994517138047415 -0.999997876484366 
0.35000000000000014 0.6570589321811329 1.6500432606066284 2.6500001265743234 -0.9399878330187489 -0.9993848742990161 -0.9999974746433878 
0.36000000000000015 0.647675996608857 1.6400497704220989 2.6400001540895786 -0.936584661039093 -0.9993121557127904 -0.9999970114939087 
0.37000000000000016 0.638327530246096 1.6300570381732342 2.630000186572735 -0.9330941047475848 -0.9992332322372508 -0.9999964798077298 
0.38000000000000017 0.6290144034989211 1.6200651275692952 2.6200002247478444 -0.9295168543488531 -0.9991477705595372 -0.9999958717429595 
0.3900000000000002 0.6197374797877891 1.6100741056896295 2.610000269420581 -0.9258536167321885 -0.9990554299976377 -0.9999951788114679 
0.4000000000000002 0.6104976153815699 1.6000840430566778 2.600000321484869 -0.922105115296101 -0.9989558626383616 -0.9999943918456689 
0.4100000000000002 0.6012956592333483 1.590095013707582 2.5900003819298485 -0.9182720897688538 -0.99884871347834 -0.9999935009646465 
0.4200000000000002 0.5921324528180406 1.5801070952643697 2.580000451847177 -0.9143552960250211 -0.9987336205680084 -0.9999924955396449 
0.4300000000000002 0.5830088299718648 1.5701203690026844 2.5700005324386854 -0.9103555058981226 -0.9986102151585156 -0.9999913641589373 
